lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_Goby.1,a_Goby.2,a_Goby.3,a_bar_Goby,sigma_Goby,U.1,U.2,U.3,Rho_errors.1.1,Rho_errors.2.1,Rho_errors.1.2,Rho_errors.2.2,sigma_errors.1,sigma_errors.2,beta_Rain,beta_Wind,beta_Year_2,beta_Year,beta_SB_count,beta_SC_count,beta_Temp,beta_BreachDays,beta_DO,beta_SAV,a_Rain,a_Wind,a_BreachDays,a_Temp,a_SAV,a_SC,a_SB,a_DO,beta_Temp_2,beta_Micro,beta_SAV_2,beta_Substrate,beta_Goby_lag,beta_BreachDays_2,k_U_bio,k_U,tau,phi
# Adaptation terminated
# Step size = 0.0889068
# Diagonal elements of inverse mass matrix:
# 0.0161192, 0.0174738, 0.015187, 0.319341, 0.213619, 0.410718, 0.337294, 0.407458, 0.00305071, 0.00158545, 0.00157765, 0.00115671, 0.000626591, 0.00296126, 0.00256523, 0.0104723, 0.0109411, 0.000846893, 0.000783165, 0.00139044, 0.00337752, 0.00322832, 0.00308131, 0.00598461, 0.006081, 0.0176113, 0.0319191, 0.0277719, 0.00610108, 0.00124583, 0.00244076, 0.0622453, 0.00709481, 0.00218595, 0.00135138, 1.48499, 1.71868, 0.000386138, 0.00705071
-2066.56,0.978867,0.0889068,6,63,0,2085.01,2.31239,2.88851,2.11869,0.581458,2.08445,1.14231,0.476144,2.91076,1,-0.0393935,-0.0393935,1,1.01991,1.0336,0.721137,-0.621567,-0.219694,0.173287,0.358964,-0.578293,0.397306,0.375373,0.490167,0.48034,0.0860778,0.000160122,-0.00205735,-0.0874371,-0.11972,-0.491108,-0.195824,-0.0715855,-0.564697,0.126346,0.13696,-0.293221,-0.068122,-0.0945572,0.0496959,0.0384192,0.607282,0.543754
-2062.68,0.99751,0.0889068,6,63,0,2084.32,2.19073,2.61823,1.97853,1.64815,0.664118,0.217993,0.748145,0.463651,1,0.0240242,0.0240242,1,1.01359,0.93233,0.71366,-0.586817,-0.0857854,0.135105,0.428501,-0.480299,0.368817,0.370234,0.537796,0.366913,-0.0338957,-0.00391697,-0.117508,-0.122319,-0.00581062,-0.461524,-0.138534,-0.138385,-0.543303,0.263633,0.0667278,-0.444679,0.0228819,-0.058773,0.0490824,0.174608,0.597938,0.582781
-2067.19,0.982017,0.0889068,6,63,0,2080.62,2.20455,2.66085,2.12312,-0.708203,4.31101,0.71517,0.566781,1.58385,1,-0.0193525,-0.0193525,1,0.986866,1.05247,0.700777,-0.575721,-0.209075,0.131091,0.37399,-0.523656,0.332145,0.353192,0.571746,0.344459,0.0142048,0.00387226,-0.00745769,-0.00420359,-0.0543508,-0.767252,-0.329222,0.00259224,-0.472135,0.0826861,-0.358206,-0.285115,0.0151478,-0.147016,0.0675529,0.00258268,0.60842,0.522469
-2062.21,0.996256,0.0889068,6,63,0,2083.27,2.2728,2.67854,1.99361,2.01935,0.36989,-0.0498858,0.127892,1.22185,1,0.0216961,0.0216961,1,1.02674,0.951006,0.698324,-0.605376,-0.11515,0.1317,0.444163,-0.507158,0.409868,0.372009,0.509207,0.350975,-0.00708499,0.018474,-0.0603978,-0.0268945,-0.036998,-0.565917,-0.388427,-0.0306532,-0.539457,0.239984,0.160632,-0.401052,0.0290626,-0.0465284,0.0484003,0.0574185,0.584888,0.622537
-2072.33,0.979077,0.0889068,6,63,0,2091.59,2.36029,2.61282,2.04469,-0.936727,4.21845,-0.399762,-0.577767,0.37982,1,-0.00395812,-0.00395812,1,1.01167,1.05195,0.690182,-0.608768,-0.186219,0.131849,0.366985,-0.549883,0.336583,0.332921,0.62547,0.306449,-0.0144546,-0.0451043,0.0485779,0.0295821,-0.0202938,-0.652431,-0.201424,0.0806961,-0.492307,0.0676704,-0.421946,-0.260766,0.0239956,-0.157969,0.0664836,0.0141142,0.610342,0.433153
-2066.25,0.995534,0.0889068,5,31,0,2090.61,2.05004,2.72214,1.88484,1.15668,1.10581,-0.666616,-0.0516017,0.549106,1,-0.0365541,-0.0365541,1,0.97926,0.940331,0.699761,-0.627054,-0.13817,0.107935,0.273153,-0.450824,0.345159,0.400312,0.538453,0.334379,0.0289198,-0.00112522,-0.0220604,0.0444377,0.0342271,-0.235208,-0.00807134,0.0735098,-0.475725,0.172296,0.250172,-0.346997,0.0255313,-0.0945858,0.0974031,0.00298885,0.594167,0.581095
-2072.6,0.997816,0.0889068,5,31,0,2087.11,2.13436,2.47267,1.99314,0.252964,1.95845,-0.261893,0.039732,0.00953984,1,-0.023117,-0.023117,1,0.914659,0.934677,0.684532,-0.63604,-0.161346,0.0315533,0.45909,-0.513925,0.344129,0.34284,0.55968,0.36285,0.0657261,0.00793119,0.027044,-0.0438298,0.0652549,-0.492997,-0.179814,-0.0715209,-0.410348,0.0656656,-0.034092,-0.281768,-0.00115153,-0.0639706,0.568238,0.000756206,0.614171,0.503464
-2074.63,0.948428,0.0889068,6,63,0,2094.45,2.30197,2.77132,2.20245,0.926997,1.16625,-1.0666,-1.23945,0.490048,1,0.0262332,0.0262332,1,1.08449,1.06945,0.717439,-0.569497,-0.111072,0.260131,0.349136,-0.430374,0.416592,0.388659,0.552045,0.369732,-0.0849812,-0.018936,-0.000370095,0.00204357,-0.0137382,-0.384253,-0.0776714,-0.0699709,-0.587385,0.286453,-0.276475,-0.404095,0.0460061,-0.107487,0.024574,0.00834067,0.580437,0.548952
-2074.42,0.941714,0.0889068,5,63,0,2101.15,2.29055,2.78116,2.04249,0.645752,0.933863,-0.434071,-1.10311,1.02453,1,0.0168494,0.0168494,1,1.05932,1.05074,0.727181,-0.559097,-0.120303,0.281638,0.307826,-0.48313,0.39487,0.362962,0.557557,0.358643,-0.063489,-0.0205494,-0.00872761,-0.0193242,-0.0717798,-0.41463,-0.0937721,-0.0813077,-0.559252,0.254612,-0.391317,-0.377065,0.0580263,-0.126274,0.0337777,0.00389502,0.584892,0.546957
-2072.23,0.998108,0.0889068,6,63,0,2100.75,2.40485,2.88307,2.16435,-0.266451,2.06223,-0.538752,-0.491725,0.31219,1,-0.020933,-0.020933,1,0.950289,0.937545,0.64212,-0.654225,-0.312405,0.0220802,0.509475,-0.61102,0.339656,0.361747,0.559612,0.377009,0.0587018,-0.0114967,0.00173032,-0.0173343,-0.0276986,-0.259598,-0.262639,-0.0690113,-0.502128,0.105779,0.353218,-0.391399,-0.051326,-0.0846785,0.0384511,0.0688541,0.620083,0.537605
-2061.09,0.999941,0.0889068,5,31,0,2086.59,2.3721,2.85003,2.192,0.432922,2.56124,0.106392,0.152398,0.159905,1,0.01018,0.01018,1,1.04952,1.02906,0.668946,-0.627665,-0.168772,0.189049,0.24695,-0.402891,0.335941,0.34409,0.575879,0.357277,-0.0362476,-0.0158951,-0.0585304,-0.0276408,-0.048343,-0.694032,0.018161,0.00330351,-0.553178,0.193376,-0.421017,-0.316316,-0.045791,-0.130649,0.675376,0.13121,0.58772,0.416341
-2057.85,0.709601,0.0889068,6,63,0,2079.66,2.2201,2.61666,1.96641,0.609317,1.33062,-0.0948746,-0.0150212,0.825955,1,-0.0418771,-0.0418771,1,1.0004,1.02419,0.767632,-0.588216,-0.182747,0.127407,0.542247,-0.543554,0.372339,0.390382,0.549317,0.308768,0.0666124,0.00167796,-0.0397727,0.0146644,-0.020842,-0.209352,-0.293209,-0.0373079,-0.477601,0.140054,-0.178845,-0.364372,0.054579,-0.0634847,0.0841507,0.0867391,0.596825,0.713074
-2062.3,0.973149,0.0889068,6,63,0,2077.38,2.17495,2.74711,1.99865,0.417601,2.46217,0.0253206,0.0363013,0.63517,1,-0.014983,-0.014983,1,1.06184,1.05706,0.723966,-0.638226,-0.208443,0.12989,0.268466,-0.547392,0.328744,0.368954,0.532919,0.474894,0.0560626,-0.0883691,-0.0322673,-0.0256261,-0.0754078,-0.470194,-0.273344,0.039878,-0.524169,0.129036,-0.197416,-0.240894,-0.0157743,-0.0697396,0.133728,0.102994,0.600413,0.677986
-2060.88,0.559401,0.0889068,5,63,0,2080.45,2.21395,2.7319,1.99982,0.28107,2.16045,-0.158587,0.000390422,0.528331,1,-0.0148256,-0.0148256,1,1.04188,1.05475,0.729302,-0.640124,-0.21815,0.136152,0.309582,-0.504131,0.325568,0.353557,0.539599,0.474161,0.0513316,-0.0726003,-0.0385203,-0.0691993,-0.00983761,-0.491603,-0.291343,0.0536871,-0.516929,0.148315,-0.302742,-0.254261,-0.0113434,-0.0807508,0.133203,0.150256,0.59848,0.690652
-2061.28,0.97746,0.0889068,6,63,0,2079.64,2.08676,2.5304,1.88176,0.827801,1.15031,-0.301041,-0.275808,0.117513,1,0.0906214,0.0906214,1,1.00026,1.06176,0.708739,-0.627186,-0.117964,0.074884,0.554166,-0.518471,0.361009,0.352217,0.538442,0.306433,0.0909695,0.00852648,0.0321847,0.115009,-0.0173606,-0.397858,0.0997613,0.00214206,-0.489492,0.181246,-0.404941,-0.347162,0.040336,-0.109074,0.144391,0.28653,0.597108,0.517219
-2060.96,0.918957,0.0889068,5,63,0,2075.75,2.13697,2.53684,1.88282,0.80369,1.20041,-0.318922,-0.215367,0.109022,1,0.0949984,0.0949984,1,0.996088,1.05609,0.71161,-0.624545,-0.10602,0.0734974,0.541912,-0.507081,0.358785,0.347468,0.528508,0.319673,0.101729,0.000930194,0.048831,0.0865312,-0.0220124,-0.368935,0.067596,0.000535676,-0.484841,0.1791,-0.419418,-0.34409,0.0443171,-0.104586,0.119229,0.358881,0.597282,0.514104
-2067.49,0.885253,0.0889068,6,63,0,2085.17,2.44188,2.93226,2.20522,0.666157,2.38773,0.333713,0.28736,0.773687,1,0.00700135,0.00700135,1,1.07808,1.07455,0.74031,-0.604402,-0.247479,0.0500464,0.397754,-0.517315,0.371922,0.363136,0.558529,0.371621,-0.0162845,0.00256069,-0.0678432,0.0278466,-0.114661,-0.735586,-0.338292,-0.053397,-0.538234,0.134809,-0.062345,-0.500942,-0.0637741,-0.154121,0.273181,0.0652983,0.624775,0.379328
-2076.42,0.93836,0.0889068,5,31,0,2092.43,2.63403,2.898,2.19652,1.17816,4.98892,-0.33783,0.323774,1.04296,1,0.0160548,0.0160548,1,1.04134,1.05586,0.732784,-0.597238,-0.202631,0.0617367,0.394743,-0.506305,0.36176,0.373258,0.54893,0.312747,-0.00916751,-0.0182001,0.0375659,-0.0493302,-0.0583291,-0.158911,-0.288005,0.018078,-0.522405,0.0594337,-0.257043,-0.372238,-0.0619622,-0.144584,0.183182,0.0359306,0.600975,0.308386
-2075.95,0.975914,0.0889068,5,31,0,2107.6,2.31938,2.69857,2.17869,-0.111442,1.55555,0.415438,0.358614,0.708787,1,0.0747548,0.0747548,1,0.926253,1.01265,0.706297,-0.600275,-0.200615,0.288399,0.573214,-0.615632,0.398997,0.36431,0.570675,0.293463,0.0351634,0.0489718,-0.131106,-0.037506,-0.151344,-0.520861,-0.535974,-0.107598,-0.520223,0.00150817,-0.0349149,-0.469392,0.0148327,-0.162937,0.23828,0.152241,0.616152,0.504362
-2072.33,0.336055,0.0889068,6,63,0,2102.01,2.40702,2.7682,2.1957,-0.111876,1.3294,0.335686,0.469792,0.574274,1,0.0687134,0.0687134,1,0.910195,1.01337,0.698098,-0.606457,-0.171078,0.283515,0.522428,-0.648994,0.391477,0.358173,0.561472,0.311676,0.0131148,0.0375265,-0.149334,-0.0322837,-0.236755,-0.496952,-0.555415,-0.0956865,-0.533762,0.0163555,-0.109607,-0.527419,0.0290249,-0.132144,0.430608,0.16695,0.605699,0.468896
-2074.45,0.992505,0.0889068,6,63,0,2094.98,2.30527,2.93285,2.22932,1.16147,2.10313,0.234579,0.490652,0.588254,1,-0.0737739,-0.0737739,1,1.1451,1.02345,0.713025,-0.590353,-0.276686,-0.000807157,0.267554,-0.646136,0.347469,0.371565,0.547055,0.426909,0.0355591,-0.0648307,-0.157159,-0.0337205,-0.196646,-0.75252,-0.204336,-0.135655,-0.524137,0.250506,-0.217017,-0.333894,-0.0608214,-0.147496,0.359243,0.231306,0.598635,0.520287
-2061.95,0.849061,0.0889068,6,63,0,2094.99,2.30598,2.77794,2.02315,-0.269471,1.99115,0.685211,0.663774,0.907535,1,-0.0453445,-0.0453445,1,1.05244,0.910045,0.694408,-0.62054,-0.23872,0.209853,0.532578,-0.691212,0.363528,0.33539,0.561601,0.34569,-0.0748738,-0.00586446,-0.155943,-0.170717,-0.282982,-0.604783,-0.519932,-0.175982,-0.554081,0.165782,0.108967,-0.337853,0.0265364,-0.10247,0.332161,0.242862,0.5974,0.556489
-2069.38,0.745486,0.0889068,6,63,0,2088.13,2.39192,2.88809,2.00472,-0.539735,2.70276,0.673123,0.805822,1.24367,1,0.00476277,0.00476277,1,1.09708,0.957653,0.684581,-0.606253,-0.18735,0.0597414,0.546417,-0.350142,0.382381,0.342905,0.490935,0.410081,-0.00701431,0.0575672,-0.130811,-0.127128,-0.158008,-0.550191,-0.4033,-0.114396,-0.501626,0.183048,-0.173595,-0.398105,0.0455135,-0.142742,0.165691,0.157847,0.611678,0.424616
-2062.93,0.991125,0.0889068,5,31,0,2083.12,2.31441,2.80995,1.87247,0.006147,2.99397,0.697651,0.601594,1.30724,1,0.0214204,0.0214204,1,1.10374,0.991995,0.705818,-0.603539,-0.181388,0.103861,0.507451,-0.480509,0.385525,0.369397,0.498079,0.387819,0.00548502,0.0813931,-0.0800997,-0.130423,-0.197521,-0.689218,-0.413674,-0.0996818,-0.50696,0.139247,-0.0861261,-0.380162,-0.00286651,-0.145592,0.199253,0.134835,0.61281,0.440802
-2062.05,0.990009,0.0889068,6,63,0,2078.82,2.40612,2.90907,2.22867,1.38957,0.791529,0.375703,0.207761,0.650389,1,-0.0124662,-0.0124662,1,0.904531,0.987999,0.721517,-0.603684,-0.235391,0.125037,0.200657,-0.561494,0.350375,0.351262,0.594202,0.344274,0.0302629,-0.0870947,-0.111056,-0.16473,-0.10918,-0.66009,-0.359886,-0.148138,-0.509908,0.176762,-0.133066,-0.28483,0.0165664,-0.0714932,0.237562,0.264084,0.581919,0.62577
-2056.3,0.986628,0.0889068,5,31,0,2076.44,2.33007,2.77978,2.11925,1.07672,1.89714,0.535899,0.88382,1.20787,1,0.0211449,0.0211449,1,1.04167,0.999183,0.645153,-0.587606,-0.188539,0.133251,0.385374,-0.531187,0.377892,0.325536,0.494252,0.387142,0.0374593,0.0455269,-0.151913,-0.125385,-0.307506,-0.710264,-0.313464,-0.0713625,-0.47395,0.15369,-0.136223,-0.299659,0.0364847,-0.155284,0.318386,0.126195,0.599335,0.551557
-2061.25,0.89431,0.0889068,6,63,0,2076.29,2.1455,2.58906,1.90314,0.584193,3.64655,-0.759602,-0.423581,0.125064,1,-0.0261873,-0.0261873,1,0.952527,1.00494,0.755771,-0.602459,-0.137817,0.163817,0.382852,-0.585408,0.355629,0.413606,0.54575,0.303452,-0.0415305,-0.0417737,-0.0431788,0.0558781,0.0573508,-0.277457,0.0662729,0.0723124,-0.517064,0.180946,-0.01775,-0.308635,-0.0120058,-0.0201769,0.221255,0.0719849,0.595378,0.524467
-2059.51,0.936538,0.0889068,5,31,0,2078.21,2.19988,2.59702,1.9839,0.378011,2.565,-0.894412,-0.247172,0.00508845,1,-0.0252116,-0.0252116,1,0.934648,1.00556,0.772664,-0.606457,-0.152743,0.154909,0.49139,-0.665833,0.374789,0.408509,0.562642,0.358889,-0.0198032,-0.0510276,0.000692037,0.0288738,0.0334583,-0.439294,-0.0178706,0.0576589,-0.518947,0.223517,-0.131544,-0.298887,-0.0325113,-0.0228821,0.135842,0.0366865,0.594986,0.528382
-2063.19,0.990691,0.0889068,6,63,0,2077.82,2.1391,2.73249,1.93698,-0.578662,2.4059,-0.244283,-0.224213,0.36783,1,-0.0388952,-0.0388952,1,1.0051,1.0354,0.689781,-0.622564,-0.101693,0.0943872,0.490407,-0.72575,0.325825,0.426904,0.566482,0.398317,-0.00998335,0.0115933,0.0242507,-0.0366231,-0.0168977,-0.335646,-0.226088,-0.039177,-0.532004,0.101928,0.234588,-0.314414,0.0718757,-0.0920114,0.10581,0.100545,0.609502,0.429211
-2064.75,0.971944,0.0889068,6,63,0,2089.34,2.20959,2.62785,1.98953,1.29741,0.773859,-1.22783,-0.495852,0.110851,1,0.0504987,0.0504987,1,1.004,0.998884,0.715072,-0.563864,-0.204838,0.211352,0.396915,-0.302192,0.395759,0.31441,0.51974,0.249475,-0.00687717,-0.0218504,0.00404696,0.0115716,0.0614244,-0.226263,-0.0784445,0.0298554,-0.479742,0.222054,-0.404131,-0.293332,-0.0331144,-0.0707278,0.0550646,0.043592,0.585031,0.686232
-2068.08,0.995134,0.0889068,6,63,0,2085.91,2.37908,2.83555,2.1047,0.628344,1.51484,0.135644,0.392449,0.83047,1,-0.0929293,-0.0929293,1,1.00306,1.06009,0.64632,-0.625423,-0.109422,0.07027,0.441091,-0.648546,0.330768,0.407873,0.588151,0.383024,0.0608172,0.0565352,-0.0295152,-0.0330819,-0.0138465,-0.637719,-0.1323,0.00521753,-0.539959,0.0932169,-0.0569155,-0.321269,0.0684651,-0.158594,0.00281578,0.0303969,0.602656,0.457735
-2063.36,0.987748,0.0889068,5,31,0,2084.57,2.31356,2.81696,2.18681,0.781693,2.5792,-0.829568,0.320496,0.252148,1,0.0733205,0.0733205,1,0.985002,1.0205,0.72788,-0.585991,-0.286567,0.15266,0.259614,-0.365476,0.358897,0.355606,0.572345,0.312949,-0.0141938,-0.035408,-0.0146381,0.0152415,0.0206632,-0.343694,-0.111959,-0.0178002,-0.48122,0.218429,0.340898,-0.22933,0.0594723,-0.0869891,0.0238492,0.0406585,0.587418,0.577313
-2060.21,0.988225,0.0889068,5,63,0,2081.58,2.28863,2.63899,1.90866,0.996319,1.15873,-0.92747,-0.801286,-0.813299,1,-0.0571398,-0.0571398,1,0.981153,0.992242,0.703869,-0.599784,-0.0971914,0.137055,0.49547,-0.528537,0.388874,0.358622,0.505512,0.375107,-0.00860445,0.00829965,0.0587835,0.122105,0.0625212,-0.522561,-0.0251716,0.0112304,-0.522842,0.173292,-0.344533,-0.318283,0.0777918,-0.106109,0.046624,0.0795132,0.593202,0.45605
-2065.76,0.996207,0.0889068,5,31,0,2075.26,2.10718,2.54762,1.88135,1.16969,0.983563,-0.981097,-0.933111,-0.0392712,1,-0.0779109,-0.0779109,1,0.982959,0.959769,0.694529,-0.613221,-0.106195,0.185978,0.44418,-0.425637,0.370726,0.334236,0.509427,0.36878,-0.0849613,0.0291243,0.107313,0.0920719,-0.00585551,-0.357119,0.0684404,0.183896,-0.528057,0.171667,-0.188431,-0.297451,0.0574538,-0.114473,0.0457796,0.16943,0.59629,0.399671
-2067.26,0.994013,0.0889068,5,63,0,2087.6,2.1918,2.65423,1.95115,0.886552,1.09062,-1.00728,-0.78,-0.358947,1,-0.0392794,-0.0392794,1,1.03963,0.973642,0.731587,-0.575075,-0.0485668,0.264722,0.398675,-0.415903,0.385807,0.332443,0.554666,0.391009,-0.0313245,-0.13,0.0859297,0.0496057,0.0192304,-0.243408,-0.281028,-0.00252069,-0.516653,0.218928,-0.28283,-0.475026,0.030738,-0.0700016,0.0854391,0.0964557,0.586445,0.48415
-2068.95,0.975267,0.0889068,5,63,0,2089.48,1.9797,2.49237,1.80073,1.21663,0.923722,-0.598425,-0.817134,-0.575292,1,-0.0780217,-0.0780217,1,1.02432,0.960748,0.716746,-0.58652,-0.086072,0.117216,0.562652,-0.54949,0.343419,0.387697,0.58185,0.268747,-0.0208391,0.015566,0.0331912,0.0714392,0.163309,-0.229373,0.127469,0.113609,-0.595422,0.218071,0.127495,-0.343508,0.0100424,0.0157497,0.226624,0.0855648,0.579367,0.467587
-2068.44,0.969793,0.0889068,6,63,0,2094.9,2.29057,2.68657,1.99678,0.105977,1.61682,-0.898712,0.268959,1.09971,1,0.110909,0.110909,1,0.988077,1.05018,0.675825,-0.607503,-0.166948,0.170991,0.275394,-0.461675,0.378204,0.352004,0.48495,0.413198,-0.00771836,-0.043357,-0.0474498,-0.0346574,0.0181085,-0.374488,-0.290332,0.0429494,-0.38546,0.0922881,-0.255395,-0.210383,0.0500919,-0.15029,0.0662167,0.0318762,0.614846,0.582013
-2071.25,0.959251,0.0889068,5,63,0,2094.66,2.17135,2.70916,1.88522,0.473638,1.6772,0.260493,-0.636029,1.32198,1,0.0891937,0.0891937,1,0.975491,1.02138,0.707509,-0.576419,-0.14143,0.0441388,0.266806,-0.574452,0.363298,0.271219,0.570575,0.433555,0.0814182,-0.0324407,-0.00306665,0.0284479,0.0287442,-0.49003,-0.216199,-0.0317923,-0.458907,0.164411,-0.206609,-0.218627,0.0450203,-0.139507,0.0892588,0.0171724,0.598747,0.466925
-2065.48,0.997453,0.0889068,6,63,0,2090.22,2.27207,2.73032,2.1614,0.00683067,2.4337,-1.46495,-0.156438,0.349572,1,-0.106049,-0.106049,1,1.00365,0.943493,0.700738,-0.609097,-0.205067,0.2455,0.444318,-0.447103,0.367503,0.390849,0.604593,0.250083,-0.0312332,-0.0153179,-0.0301538,0.0308424,-0.0289564,-0.459792,-0.0214844,0.0149362,-0.55429,0.125293,0.0286998,-0.400521,0.0058203,-0.104061,0.113015,0.0551215,0.597832,0.684978
-2067.44,0.953711,0.0889068,5,63,0,2085.89,2.14181,2.63649,1.83693,0.698241,1.12138,-0.544238,0.33217,0.333939,1,0.104496,0.104496,1,0.977799,1.05868,0.711726,-0.602521,-0.1439,0.0300696,0.402146,-0.545241,0.398498,0.336967,0.504161,0.501261,0.0501,0.0194923,-0.0386533,0.0196278,-0.0721036,-0.410858,-0.273123,-0.000589594,-0.446889,0.207657,-0.229208,-0.257091,0.0229319,-0.0695852,0.215168,0.093049,0.59822,0.416084
-2070.37,0.953808,0.0889068,6,63,0,2088.92,2.23343,2.51904,1.97924,0.493792,1.87325,0.283813,-0.0380822,1.1446,1,-0.0242514,-0.0242514,1,0.986189,0.98502,0.760185,-0.608033,-0.162311,0.164233,0.336907,-0.508197,0.373886,0.379966,0.485937,0.421968,0.120348,-0.0110425,-0.0289643,-0.0507682,-0.104533,-0.720501,-0.158798,-0.0468238,-0.506463,0.210913,-0.105637,-0.0754142,0.0739533,-0.113796,0.0416335,0.0892302,0.598652,0.305212
-2060.94,0.99183,0.0889068,5,31,0,2084.02,1.97781,2.60655,1.79337,0.308628,1.77706,-0.00847522,-0.0886069,0.176511,1,-0.00920395,-0.00920395,1,1.00299,0.990502,0.715904,-0.572168,-0.114616,0.131039,0.357641,-0.561692,0.407417,0.333454,0.556357,0.373863,-0.0436287,-0.041894,0.0444023,0.0208059,-0.048501,-0.299591,-0.114071,0.0230646,-0.52627,0.162522,-0.43375,-0.304727,0.0913324,-0.0255279,0.579496,0.260372,0.596636,0.531268
-2055.03,0.977132,0.0889068,5,31,0,2073.43,2.42548,2.74949,2.11135,0.542404,1.72511,-0.402806,0.387884,1.16179,1,-0.0040936,-0.0040936,1,1.00306,1.01752,0.688328,-0.599203,-0.230457,0.124281,0.37089,-0.561171,0.380793,0.406423,0.489491,0.36399,-0.0247022,0.0324542,-0.00239658,-0.0099902,-0.09938,-0.569262,-0.140856,0.00962095,-0.511301,0.159867,0.169431,-0.403205,0.00903664,-0.107114,0.151274,0.0383038,0.593705,0.664512
-2060.44,0.988257,0.0889068,5,63,0,2074.72,2.21122,2.7789,2.15877,0.652414,2.072,-0.204461,-0.288566,-0.119558,1,-0.0729851,-0.0729851,1,0.935776,0.985112,0.681656,-0.588584,-0.278374,0.111374,0.555486,-0.664009,0.369842,0.394576,0.555258,0.356094,0.0587588,-0.00300668,-0.00406403,-0.00291169,0.0513854,-0.36372,-0.108228,-0.00593565,-0.448616,0.138111,-0.162,-0.333081,0.0221809,-0.0909091,0.33443,0.0322636,0.581312,0.648386
-2064.23,0.975799,0.0889068,5,31,0,2078.95,2.43413,2.77545,2.04398,0.262704,2.19405,-0.666472,0.88567,1.65807,1,0.0653262,0.0653262,1,1.07054,1.02475,0.695119,-0.580354,-0.0787006,0.124898,0.245091,-0.456241,0.373735,0.343104,0.540611,0.346971,-0.0888677,0.0272625,-0.011034,-0.0561002,-0.0364606,-0.558749,-0.263987,-0.0804873,-0.51571,0.10861,-0.0631244,-0.330641,0.0755709,-0.136278,0.0758146,0.0259941,0.598304,0.410139
-2058.86,0.998054,0.0889068,5,63,0,2087.69,2.33741,2.83536,2.17315,-0.0583031,1.69891,-0.408755,1.69057,1.57658,1,0.0877072,0.0877072,1,1.01268,1.04235,0.685968,-0.594006,-0.123835,0.149417,0.247672,-0.552005,0.359472,0.348084,0.547973,0.374085,-0.0504597,0.0429392,-0.0223458,-0.0278577,-0.0516477,-0.567623,-0.239984,-0.0245189,-0.51454,0.147155,-0.0147208,-0.305239,0.0458664,-0.154098,0.0392511,0.0210445,0.5917,0.532433
-2066.84,0.987729,0.0889068,5,31,0,2077.33,2.25737,2.76238,2.15208,-0.743497,2.05909,-0.501547,1.60048,1.8192,1,0.134836,0.134836,1,1.00783,1.03986,0.691905,-0.581764,-0.146551,0.116759,0.353267,-0.542599,0.346319,0.373506,0.552101,0.433561,0.000817629,0.0339809,-0.0109207,0.0218038,-0.0298451,-0.597962,-0.224306,-0.00842811,-0.487271,0.177038,-0.280031,-0.290845,0.0191267,-0.197983,0.0462009,0.0129423,0.589724,0.457253
-2064.72,0.995363,0.0889068,6,63,0,2083.59,2.42465,2.87419,2.11045,1.28104,1.54279,0.539793,-0.102155,0.0967413,1,-0.143716,-0.143716,1,0.950637,0.992779,0.693373,-0.613342,-0.259178,0.133676,0.405118,-0.573394,0.385102,0.342231,0.544257,0.264915,-0.0425475,-0.0494836,-0.0413123,0.0124252,-0.00878549,-0.351644,-0.0851369,-0.000980438,-0.50809,0.138339,0.0262785,-0.333824,0.0741325,-0.0644249,0.0464268,0.0675983,0.613617,0.619629
-2059.18,0.994668,0.0889068,5,31,0,2081.95,2.40151,2.64122,2.09224,0.225093,2.05969,0.170081,0.498448,1.78496,1,-0.0212169,-0.0212169,1,0.968262,1.05234,0.689066,-0.603091,-0.216756,0.0899448,0.46544,-0.482538,0.388528,0.37502,0.562255,0.276541,0.00257439,-0.0227485,-0.039015,-0.109085,-0.0982405,-0.320521,-0.15302,-0.0415479,-0.468474,0.16792,-0.187808,-0.451696,-0.0446587,-0.13734,0.0986392,0.0662101,0.600993,0.574352
-2061.01,0.959638,0.0889068,6,63,0,2081.72,2.17289,2.70565,1.90049,0.484887,1.64908,-0.554237,-0.516819,-0.0415575,1,-0.0369803,-0.0369803,1,0.959414,1.04706,0.772307,-0.59854,-0.210406,0.150298,0.504896,-0.381966,0.346063,0.408432,0.54106,0.295753,0.0398623,-0.0129177,0.0655619,0.0118714,0.0824694,-0.51922,-0.192364,0.0281273,-0.549159,0.219721,0.168043,-0.304532,0.0617789,-0.0472069,0.240015,0.174273,0.578031,0.524254
-2061.23,0.964611,0.0889068,6,63,0,2083.11,2.26083,2.67315,1.96117,0.168452,2.78069,-1.00669,-0.802746,-0.541623,1,0.0240556,0.0240556,1,1.02623,0.949019,0.651009,-0.640455,-0.106615,0.184058,0.344804,-0.590768,0.350751,0.320904,0.58716,0.402211,-0.0398447,-0.060799,0.072454,0.0282475,0.355322,-0.00309906,0.350384,0.0315107,-0.474302,0.158179,-0.449958,-0.299165,-0.0104516,-0.125102,0.498614,0.0328159,0.607201,0.471989
