# 0.0308496, 0.0301469, 0.0325156, 0.267797, 0.218043, 0.412891, 0.363261, 0.349658, 0.00314853, 0.00154638, 0.00160479, 0.0178718, 0.0563213, 0.0513152, 0.00194993, 0.145278, 0.249147, 0.135772, 0.150886, 0.207078, 0.208126, 0.196205, 0.240005, 0.257545, 0.316794, 1.43102, 1.01422, 1.36325, 1.30577, 0.0149739, 0.0354845, 0.0411667, 0.1371, 0.116499, 0.165587, 0.247862, 0.244813, 0.294112, 1.31703, 1.54515, 1.33222, 0.0203336, 0.00189256, 0.00226365, 0.127153, 0.120638, 0.146128, 0.261004, 0.244683, 0.320633, 1.41482, 1.44575, 1.33609, 0.01045, 0.00138311, 0.116052, 0.152429, 0.327352, 1.43044, 1.27183, 0.00137572, 0.00076602, 0.144884, 0.153152, 0.321779, 1.33361, 1.43486, 0.0156101, 0.0568451, 0.118649, 0.130438, 0.356195, 1.43904, 1.41713, 0.00701818, 0.00440787, 0.00441828, 0.00410945, 0.000774347, 0.00337142, 0.00466307, 0.0174221, 0.0198269, 0.00346167, 0.00330929, 0.00771729, 0.00776223, 0.0173264, 0.0428248, 0.0293835, 0.00764547, 1.11294, 1.12873, 0.000399884, 0.00677477
-1925.35,0.98239,0.0280675,7,127,0,1978.83,2.61724,1.41084,1.35634,0.294166,0.863349,0.132401,0.0292054,0.109506,1,0.0143484,0.0143484,1,1.12486,1.19657,0.348869,0.66352,0.793343,0.580529,0.712759,0.301845,0.845676,0.57117,1,-0.252232,-0.582685,-0.569973,-0.252232,1,-0.0647871,-0.288497,-0.582685,-0.0647871,1,0.649589,-0.569973,-0.288497,0.649589,1,0.261122,0.28301,1.03863,0.0726787,0.72367,0.247914,0.292566,0.372544,-0.217688,0.208648,1,0.20454,0.619531,0.20454,1,0.697501,0.619531,0.697501,1,0.250649,0.462939,0.187986,0.186593,0.403894,0.564558,0.108726,0.633702,0.364173,1,0.226147,-0.553526,0.226147,1,-0.674422,-0.553526,-0.674422,1,0.248785,0.523103,0.351893,0.235049,0.573737,0.903856,0.598551,1,0.790245,0.790245,1,2.17837,0.039435,-0.532114,-0.554286,-0.0058144,-0.657639,1,-0.785734,-0.785734,1,0.567828,0.0742702,-0.353165,-0.107623,-0.385362,0.212007,1,-0.474837,-0.474837,1,0.038953,3.69533,0.0602961,0.0481513,0.0808664,-0.410181,0.498962,-0.24098,0.0235568,0.391589,-0.590232,0.0732751,0.0901363,0.00591273,0.0163983,-0.0565044,-0.818944,-0.382305,-0.026978,0.287227,0.193621,0.496474,-0.0340774
-1904.98,0.928821,0.0280675,7,127,0,1967.49,2.57665,1.54641,1.32786,0.827878,2.37761,-0.122398,-0.711334,-0.486543,1,-0.0112156,-0.0112156,1,0.969444,1.07443,0.480207,0.778578,0.426949,0.538309,-0.189561,0.259553,-0.236434,0.540818,1,-0.620193,0.0473174,0.176916,-0.620193,1,0.283836,0.325081,0.0473174,0.283836,1,-0.279228,0.176916,0.325081,-0.279228,1,1.79086,2.0483,0.427948,0.00975412,0.674274,0.140951,0.51189,1.01371,0.404279,-0.0423893,1,0.64749,-0.641,0.64749,1,-0.460046,-0.641,-0.460046,1,2.13827,0.306635,1.41341,0.308923,0.367121,0.570854,0.13016,0.195082,0.238094,1,-0.191493,0.345525,-0.191493,1,0.462633,0.345525,0.462633,1,0.554654,0.338876,0.935068,0.355297,0.551177,0.410587,0.335489,1,-0.570412,-0.570412,1,0.233701,0.358305,-0.516552,-0.525314,-0.509015,-0.57637,1,0.141952,0.141952,1,0.361906,0.0405974,-0.20848,-0.0811798,-0.478284,0.361493,1,0.00159354,0.00159354,1,0.433096,0.352415,-0.0995425,-0.00221837,0.222122,-0.520325,0.535237,-0.209156,0.209494,0.380437,-0.737802,0.081697,0.0293645,0.0720647,0.120206,0.0923245,-0.269473,0.0733152,0.0835618,0.313622,0.146498,0.515516,-0.123851
-1906.99,0.192763,0.0280675,7,127,0,1950.92,2.6035,1.52561,1.26483,0.775825,2.10873,-0.316666,-0.618607,-0.54999,1,-0.00960106,-0.00960106,1,0.998133,1.07595,0.503457,0.726507,0.395945,0.543826,-0.17196,0.140183,-0.398186,0.550726,1,-0.414643,-0.00559571,0.246364,-0.414643,1,0.34376,0.31795,-0.00559571,0.34376,1,-0.425853,0.246364,0.31795,-0.425853,1,2.2459,2.92616,0.476525,0.0131192,0.642595,0.18291,0.566916,1.13367,0.39905,0.173372,1,0.618879,-0.525091,0.618879,1,-0.351187,-0.525091,-0.351187,1,2.35243,0.282161,1.46449,0.339983,0.353107,0.589687,-0.000354114,0.145528,0.365557,1,-0.439229,0.221853,-0.439229,1,0.188056,0.221853,0.188056,1,0.468349,0.424845,0.591179,0.394886,0.553229,0.465096,0.179106,1,-0.504788,-0.504788,1,0.189335,0.259869,-0.519868,-0.53754,-0.526116,-0.423611,1,0.411783,0.411783,1,0.077599,0.0884856,-0.221458,-0.161421,-0.700398,0.274887,1,0.192913,0.192913,1,0.394522,0.285689,-0.112677,-0.0446808,0.183168,-0.526066,0.545829,-0.218871,0.190086,0.398886,-0.613055,0.0956213,0.00609669,0.0698738,0.0515705,0.152625,-0.221184,-0.0133728,0.119228,0.363143,0.184179,0.51319,-0.120423
-1912.19,0.957243,0.0280675,7,127,0,1950.85,2.7118,1.57774,1.30024,0.963292,3.84605,-0.146707,-0.402825,-0.263132,1,0.0297599,0.0297599,1,1.04199,1.06503,0.377495,0.792287,0.358664,0.521845,-0.432532,0.487579,-0.218901,0.523748,1,0.023259,-0.00738667,0.255231,0.023259,1,-0.159159,-0.111406,-0.00738667,-0.159159,1,-0.638809,0.255231,-0.111406,-0.638809,1,0.493461,1.37093,1.12571,0.0246885,0.548877,0.170114,0.453304,0.776474,0.113778,-0.468917,1,0.717367,-0.790274,0.717367,1,-0.653947,-0.790274,-0.653947,1,0.359048,0.168549,1.1389,0.284502,0.351834,0.569626,0.138312,0.0555323,0.366105,1,-0.775113,0.0906905,-0.775113,1,0.197751,0.0906905,0.197751,1,1.4133,0.434454,0.173886,0.607326,0.509427,0.563353,0.295041,1,-0.213478,-0.213478,1,0.127443,1.10053,-0.520401,-0.558565,-0.506836,-0.754318,1,0.449639,0.449639,1,0.190239,0.260898,-0.309691,-0.32032,-0.26912,0.0668556,1,0.019045,0.019045,1,0.283672,0.811978,-0.0667756,-0.0155929,0.133113,-0.492439,0.551559,-0.24084,0.116204,0.451771,-0.746101,0.123991,0.0310301,0.0824455,0.137084,0.0308125,-0.46078,0.142098,0.0152082,0.235223,0.264897,0.510454,-0.0623231
-1906.86,0.951519,0.0280675,7,127,0,1949.51,2.62882,1.33152,1.26496,0.0898008,1.40469,-0.0544667,-0.180284,-0.141476,1,0.0278925,0.0278925,1,1.02888,1.08015,0.651994,0.823322,0.128785,0.586996,-0.231102,0.177263,-0.169413,0.583647,1,-0.0702596,0.733608,0.644763,-0.0702596,1,-0.141303,0.0797666,0.733608,-0.141303,1,0.053659,0.644763,0.0797666,0.053659,1,2.3575,0.306818,0.757195,0.0131007,0.533255,0.0121289,0.761496,0.192374,0.000756104,-1.08175,1,0.549626,-0.466455,0.549626,1,-0.0025967,-0.466455,-0.0025967,1,0.586481,0.189305,2.75466,0.256831,0.354627,0.520864,0.466427,0.028627,0.571439,1,-0.616763,0.788344,-0.616763,1,-0.324382,0.788344,-0.324382,1,0.416897,1.26441,0.106349,0.366025,0.533736,0.655276,-0.060697,1,0.673114,0.673114,1,0.573671,1.1937,-0.558939,-0.559876,-0.562511,-0.965981,1,-0.217665,-0.217665,1,0.124988,1.57953,-0.320951,-0.153418,-0.217873,-0.234654,1,0.154694,0.154694,1,0.241264,1.30165,-0.0516255,-0.0517489,0.116325,-0.423067,0.541028,-0.185257,0.14291,0.401059,-0.711318,0.124854,0.0347245,0.0734265,0.0406587,0.0204707,-0.530437,-0.117556,0.143523,0.503863,0.724812,0.510484,-0.0730085
-1920.39,0.140103,0.0280675,7,127,0,1970.89,2.62304,1.56461,1.33498,1.43036,0.820584,0.0513979,-0.476764,-0.390349,1,0.0085858,0.0085858,1,1.09354,1.15188,0.295346,1.3764,0.412581,0.629503,0.352208,0.611372,0.701642,0.119769,1,0.582036,-0.472117,-0.149426,0.582036,1,-0.0104541,-0.267611,-0.472117,-0.0104541,1,-0.508708,-0.149426,-0.267611,-0.508708,1,0.102796,2.63962,0.761317,2.45869,0.535732,-0.197615,0.566312,0.957533,-0.162913,0.313981,1,-0.771846,-0.596867,-0.771846,1,0.121002,-0.596867,0.121002,1,1.18882,0.373162,1.24598,0.632155,0.315989,0.539022,-0.0721089,0.140996,0.418907,1,-0.235231,-0.658621,-0.235231,1,-0.0332295,-0.658621,-0.0332295,1,0.932846,0.382217,4.21674,0.241121,0.599336,0.784513,0.598924,1,0.550148,0.550148,1,1.41123,0.618937,-0.553719,-0.537879,-0.522167,-0.238321,1,-0.0251829,-0.0251829,1,0.0469548,0.330633,-0.240063,-0.587133,-0.011581,-0.528685,1,-0.812492,-0.812492,1,0.282193,0.314895,-0.163529,-0.114355,0.160022,-0.470298,0.540086,-0.203622,0.194605,0.372384,-0.408678,-0.0198422,0.100489,0.0580192,0.0600957,0.0344201,-0.384567,-0.149719,0.0791288,0.286,0.153908,0.525968,-0.111747
-1906.21,0.983021,0.0280675,7,127,0,1968.49,2.60757,1.54219,1.41076,1.10731,1.94576,-0.313935,-0.685084,-0.64024,1,0.0734966,0.0734966,1,0.963339,1.06748,0.420284,0.499415,0.486736,0.579452,0.162121,0.194578,-0.0596483,-0.020406,1,-0.415236,0.300229,0.36215,-0.415236,1,-0.291103,0.0398944,0.300229,-0.291103,1,0.36776,0.36215,0.0398944,0.36776,1,0.477715,0.181928,0.501069,0.537427,0.384189,0.332676,0.436585,-0.404208,0.152317,0.419356,1,0.761469,-0.374696,0.761469,1,-0.188744,-0.374696,-0.188744,1,0.787749,0.305782,0.0803877,0.689223,0.39402,0.539773,0.415953,0.345201,0.532411,1,0.560003,0.715748,0.560003,1,0.749082,0.715748,0.749082,1,1.70123,0.188889,0.0209347,0.0306383,0.519035,0.490686,0.338307,1,-0.412517,-0.412517,1,1.1048,0.465475,-0.524942,-0.593076,-0.510609,-0.689274,1,0.0845788,0.0845788,1,0.0240879,2.20805,-0.35832,0.172034,-0.110573,-0.00210964,1,0.719621,0.719621,1,0.52509,0.894646,-0.00573094,0.0286637,0.0799829,-0.42588,0.55315,-0.16534,0.155775,0.256232,-0.565306,0.0432791,0.090605,0.0520766,0.0720115,0.148467,-0.715672,0.0444876,0.0696339,0.325332,0.0877857,0.493832,-0.198628
-1902.3,0.953995,0.0280675,7,255,0,1943.96,2.43917,1.18075,1.01816,0.773449,2.39402,0.48598,0.0722334,0.394574,1,0.0758554,0.0758554,1,1.10788,1.0726,0.652174,1.55202,0.100435,0.563394,0.665482,0.968877,0.0154373,0.531315,1,0.448308,-0.26865,-0.406888,0.448308,1,-0.148814,-0.361549,-0.26865,-0.148814,1,-0.258567,-0.406888,-0.361549,-0.258567,1,0.0835683,2.09825,0.473506,0.170572,0.394836,-0.481671,0.836315,0.1334,-0.229594,0.785848,1,-0.66171,0.440734,-0.66171,1,-0.444561,0.440734,-0.444561,1,1.04167,0.397009,0.437419,0.2536,0.303936,0.540323,-0.197854,0.429939,0.545699,1,-0.349087,-0.691691,-0.349087,1,-0.168982,-0.691691,-0.168982,1,2.03234,0.35832,0.0158877,0.488842,0.579778,0.474736,0.568226,1,0.654796,0.654796,1,0.20952,0.250973,-0.57358,-0.575017,-0.467512,-0.483675,1,-0.287238,-0.287238,1,0.23152,1.2054,-0.0651711,-0.414902,-0.213013,0.134002,1,-0.537686,-0.537686,1,0.150001,1.08285,-0.0348979,-0.0213879,0.206901,-0.453779,0.538248,-0.244731,0.209102,0.476428,-0.538683,0.0273609,0.0492912,0.0067732,0.00305181,-0.122253,-0.509134,-0.287179,-0.0106377,0.251586,0.0679672,0.514576,-0.037605
-1906.67,0.385728,0.0280675,7,127,0,1950.94,2.48339,1.3428,1.11541,1.26533,1.18407,0.824287,-0.407433,-0.137147,1,0.00348817,0.00348817,1,1.02623,1.02978,0.626656,1.83607,0.0970126,0.521383,0.640054,0.639469,-0.1122,0.611298,1,-0.0615107,0.010315,0.0293138,-0.0615107,1,-0.0818824,0.325899,0.010315,-0.0818824,1,-0.17947,0.0293138,0.325899,-0.17947,1,0.0254749,0.765913,0.175774,0.352624,0.416281,-0.607267,0.721423,-0.217678,-0.172728,0.457273,1,-0.581264,-0.606665,-0.581264,1,0.227153,-0.606665,0.227153,1,0.680547,1.01677,0.298144,0.211397,0.387361,0.619764,0.201939,0.360444,0.646829,1,-0.54728,0.208067,-0.54728,1,0.336496,0.208067,0.336496,1,0.105431,0.0592926,0.638491,0.389228,0.563948,-0.174561,0.276381,1,-0.26015,-0.26015,1,0.765741,0.488334,-0.585414,-0.626313,-0.596161,-0.186449,1,0.126952,0.126952,1,0.460151,0.310856,-0.235325,-0.368143,-0.251256,0.424039,1,-0.354549,-0.354549,1,0.59921,0.873844,-0.012247,0.00743852,0.137976,-0.511012,0.540917,-0.227804,0.111811,0.59007,-0.558388,0.161059,0.0603121,-0.0345145,0.000115386,-0.0478913,-0.495266,-0.0899708,-0.00474087,0.0948862,0.112444,0.509946,-0.00584674
-1907.24,0.966186,0.0280675,7,127,0,1954.26,2.63076,1.35503,1.25509,0.0596861,1.21343,1.48181,-0.191165,-0.341175,1,0.108239,0.108239,1,1.02158,1.12537,0.323983,0.798422,0.421174,0.619372,0.226444,0.485042,0.379261,0.0956551,1,-0.338739,-0.0215244,0.778681,-0.338739,1,0.404857,-0.38275,-0.0215244,0.404857,1,0.136997,0.778681,-0.38275,0.136997,1,0.214519,0.743685,1.59117,0.858696,0.620585,0.0948762,0.660759,0.591071,0.293624,0.119278,1,0.642801,0.415174,0.642801,1,0.214946,0.415174,0.214946,1,0.561569,0.392764,0.4498,0.34681,0.358999,0.51331,0.311198,0.38161,-0.200487,1,-0.456421,-0.0474225,-0.456421,1,-0.185469,-0.0474225,-0.185469,1,0.311705,0.107621,0.534048,0.292805,0.529234,-0.280482,0.602559,1,0.139605,0.139605,1,0.820867,0.117163,-0.499912,-0.56918,-0.823009,0.225479,1,0.432841,0.432841,1,1.88196,0.767983,-0.314639,-0.132916,-0.345864,-0.477311,1,0.182402,0.182402,1,0.171766,0.263321,-0.0441862,-0.0858148,0.146801,-0.396218,0.548068,-0.143213,0.165573,0.248746,-0.60317,-0.0969575,0.122237,-0.0286253,0.00835856,-0.0875898,-0.891398,-0.304666,-0.00407348,0.0675712,0.013063,0.504378,-0.0746306
-1905.02,0.997791,0.0280675,7,127,0,1943.46,2.59312,1.41643,1.25792,0.184996,2.29388,0.940837,-0.237402,0.074965,1,0.0257431,0.0257431,1,1.0231,1.10674,0.407666,0.9509,0.145221,0.582281,-0.0412302,0.736349,0.128329,0.0136246,1,0.227388,-0.353247,-0.0153909,0.227388,1,0.0224357,0.668293,-0.353247,0.0224357,1,0.547384,-0.0153909,0.668293,0.547384,1,0.958876,0.474885,0.508551,1.0376,0.698164,0.124558,0.798931,0.358788,0.279888,0.497446,1,0.102619,-0.377199,0.102619,1,-0.735894,-0.377199,-0.735894,1,1.00226,0.393379,1.05364,0.298294,0.40112,0.56051,0.308824,0.359293,0.496049,1,-0.0607236,0.161878,-0.0607236,1,-0.102794,0.161878,-0.102794,1,0.0420645,0.148402,0.595788,0.206937,0.576508,0.356879,0.627608,1,-0.756391,-0.756391,1,0.232039,0.199762,-0.526019,-0.587008,-0.311609,-0.321616,1,0.10224,0.10224,1,0.141246,0.986339,-0.294216,0.143076,-0.450879,-0.200549,1,-0.620857,-0.620857,1,0.356411,1.37743,-0.0980255,-0.0510146,0.0461075,-0.340263,0.535492,-0.263623,0.20241,0.269959,-0.578167,-0.0906111,0.103342,0.00677697,0.0198709,-0.0819146,-0.597054,0.0519258,-0.0386302,0.0429928,0.063029,0.514094,-0.14493
-1907.22,0.963123,0.0280675,7,127,0,1949.74,2.38572,1.49379,1.19377,0.611619,0.892938,0.3018,0.00327901,0.21067,1,0.0361057,0.0361057,1,0.995096,1.01059,0.344058,0.98016,0.39121,0.618798,0.509795,0.634594,0.41937,0.224134,1,0.565109,0.230821,0.508494,0.565109,1,0.126815,0.771302,0.230821,0.126815,1,-0.0889013,0.508494,0.771302,-0.0889013,1,0.13507,0.453166,0.0392323,0.885021,0.549068,-0.070715,0.714115,0.637487,0.554312,0.694014,1,-0.0939114,-0.0407079,-0.0939114,1,-0.667542,-0.0407079,-0.667542,1,0.268304,0.451938,0.192842,0.389269,0.364441,0.504958,0.310017,0.11396,0.631417,1,-0.120199,-0.460121,-0.120199,1,0.0255857,-0.460121,0.0255857,1,0.104591,0.574482,0.852752,0.119309,0.598204,0.102938,0.423377,1,0.0672182,0.0672182,1,1.18502,0.239334,-0.528928,-0.553569,-0.575167,-0.50163,1,0.577095,0.577095,1,0.214414,0.779881,-0.0913909,-0.208696,0.000581306,0.085843,1,0.686576,0.686576,1,0.316513,1.38335,-0.12891,-0.137489,0.0370064,-0.387127,0.553169,-0.287352,0.261194,0.592854,-0.691984,-0.0252341,0.03698,-0.0131641,-0.0276166,-0.0894916,-0.755143,-0.308464,0.000124345,0.424285,0.228296,0.522766,-0.07402
-1909.27,0.90651,0.0280675,5,60,1,1957.05,2.33597,1.51641,1.17877,0.773151,0.941837,0.419437,-0.139398,0.184511,1,0.0419437,0.0419437,1,1.00213,1.01185,0.404907,0.962158,0.4376,0.603297,0.379105,0.613595,0.4271,0.244539,1,0.621075,0.331072,0.603467,0.621075,1,0.108346,0.796663,0.331072,0.108346,1,0.033647,0.603467,0.796663,0.033647,1,0.105972,0.482091,0.0255001,0.899753,0.534263,-0.121223,0.663843,0.677485,0.590047,0.603344,1,-0.402613,-0.0462489,-0.402613,1,-0.513839,-0.0462489,-0.513839,1,0.361588,1.09436,0.277446,0.3764,0.384726,0.512718,0.215678,0.293371,0.728198,1,-0.00164762,-0.567808,-0.00164762,1,-0.244238,-0.567808,-0.244238,1,0.154488,0.466535,0.801971,0.111151,0.582458,0.259204,0.580337,1,0.1415,0.1415,1,1.8013,0.409375,-0.522799,-0.555427,-0.573509,-0.511407,1,0.567781,0.567781,1,0.315667,1.08219,-0.116626,-0.21931,-0.0302971,0.102272,1,0.520317,0.520317,1,0.224406,1.22246,-0.177305,-0.129949,0.0279453,-0.365261,0.572494,-0.278396,0.271656,0.568264,-0.645631,-0.0276045,0.0226584,-0.00721529,-0.031659,-0.0385246,-0.761644,-0.302112,-0.0589528,0.256028,0.237465,0.521814,-0.0790332
-1907.63,0.946153,0.0280675,6,85,1,1954.08,2.46486,1.51552,0.967861,1.29773,0.600883,0.032621,-0.0505299,-0.0589457,1,0.0499559,0.0499559,1,1.00815,1.02248,0.430263,1.30267,0.203245,0.621419,0.247894,0.874928,0.180335,0.129337,1,0.265955,0.25099,0.373683,0.265955,1,0.504941,0.700289,0.25099,0.504941,1,0.237736,0.373683,0.700289,0.237736,1,0.633599,0.483431,0.0594444,0.380111,0.540982,-0.0135699,0.790984,0.127653,0.0978184,0.547752,1,-0.503274,0.242133,-0.503274,1,-0.669547,0.242133,-0.669547,1,0.185318,0.133726,0.303253,0.59801,0.33724,0.529015,0.730439,0.442017,0.400615,1,-0.459036,-0.542227,-0.459036,1,-0.177056,-0.542227,-0.177056,1,0.324702,0.452899,1.17365,0.0648654,0.556709,0.252353,0.645827,1,-0.0505822,-0.0505822,1,0.766053,0.357059,-0.544619,-0.555236,-0.322138,-0.580676,1,0.541257,0.541257,1,0.19123,0.596563,-0.164058,0.114203,0.00110544,0.192693,1,-0.177834,-0.177834,1,0.548941,0.255358,-0.18473,-0.103566,0.18681,-0.36101,0.546667,-0.242492,0.330393,0.441891,-0.632624,-0.0502232,0.0940519,0.00756851,0.0647535,-0.00668706,-0.799069,-0.232429,0.0744269,0.956744,0.677954,0.51803,-0.0824489
-1904.88,0.938676,0.0280675,7,127,0,1947.77,2.17694,0.845806,0.974269,0.846108,0.891415,1.00454,0.344355,0.503377,1,0.0796302,0.0796302,1,0.989844,1.14377,0.395031,1.02312,0.316006,0.554464,-0.486904,-0.590373,0.251161,0.564936,1,0.0528957,-0.253793,0.351794,0.0528957,1,-0.0706148,-0.233032,-0.253793,-0.0706148,1,0.378386,0.351794,-0.233032,0.378386,1,1.42461,0.970743,1.78264,0.424403,0.469959,-0.207629,0.442569,0.382422,-1.2044,0.415692,1,0.299152,-0.124351,0.299152,1,0.460613,-0.124351,0.460613,1,0.692459,2.37341,0.124141,0.439732,0.387165,0.564809,-0.104717,0.188245,0.521287,1,0.291771,0.558105,0.291771,1,0.284136,0.558105,0.284136,1,1.30548,0.175224,0.0837697,0.281724,0.531761,0.267023,0.341836,1,-0.110609,-0.110609,1,0.102405,0.622665,-0.546241,-0.592116,-0.474904,0.0915153,1,-0.782929,-0.782929,1,1.07825,2.29352,-0.167455,-0.161325,-0.0811316,-0.217221,1,0.0838132,0.0838132,1,0.122531,0.0772928,0.0432061,0.0638597,0.0998032,-0.373279,0.560927,-0.138794,0.0612006,0.441315,-0.405745,0.102021,0.046166,-0.0827405,-0.0303344,-0.162629,-0.57986,-0.100742,-0.0641986,0.171814,0.109824,0.493445,-0.159238
-1908.46,0.992385,0.0280675,7,127,0,1956.77,2.51974,1.30429,1.08289,0.485736,1.10603,0.193328,0.0232456,0.2178,1,0.00743496,0.00743496,1,1.02767,1.04797,0.66954,1.12102,0.729759,0.632437,0.651008,0.128596,0.863603,0.494518,1,0.410464,0.464241,-0.0286885,0.410464,1,-0.31966,0.0902398,0.464241,-0.31966,1,-0.254274,-0.0286885,0.0902398,-0.254274,1,0.427769,1.40988,0.275651,0.186116,0.533872,0.027828,0.648748,0.0736773,-0.855048,0.0543494,1,0.458494,0.784341,0.458494,1,0.389196,0.784341,0.389196,1,0.379428,0.590503,0.723056,0.173423,0.332423,0.512405,0.278052,0.405439,0.243767,1,-0.520106,-0.641293,-0.520106,1,0.40393,-0.641293,0.40393,1,0.189825,0.428216,0.382472,0.354723,0.592178,0.467287,0.652898,1,0.36319,0.36319,1,0.187995,0.255155,-0.520541,-0.623596,-0.830078,0.439189,1,-0.918516,-0.918516,1,0.285993,2.22863,-0.115158,-0.488915,-0.00518599,-0.5351,1,0.353027,0.353027,1,0.477283,0.186721,-0.0481833,-0.0499048,0.195158,-0.443938,0.53083,-0.209002,0.177698,0.185566,-0.526664,-0.0490669,0.128984,-0.0367616,-0.0584128,-0.0510811,-0.453268,-0.218938,-0.050889,0.2519,0.449495,0.485933,0.000692987
-1902.68,0.993021,0.0280675,7,127,0,1947.84,2.48173,1.30435,1.40658,0.681102,1.18696,0.264652,0.127652,0.140214,1,0.0385701,0.0385701,1,1.02545,1.01573,0.547024,1.32674,0.257161,0.573914,0.223082,0.481198,0.454371,0.582888,1,0.655285,-0.361324,0.0709737,0.655285,1,-0.809331,0.0135659,-0.361324,-0.809331,1,-0.0483944,0.0709737,0.0135659,-0.0483944,1,0.26275,1.5964,0.403648,0.0206312,0.484062,-0.429819,0.379455,0.422032,-0.263067,-0.143516,1,0.5156,-0.406557,0.5156,1,0.187232,-0.406557,0.187232,1,0.495733,0.95727,1.16338,0.281936,0.391712,0.537974,0.319592,0.110841,0.478009,1,-0.470836,-0.0591452,-0.470836,1,-0.620987,-0.0591452,-0.620987,1,0.734258,0.415042,0.671624,0.259877,0.591238,0.274273,0.343238,1,0.434448,0.434448,1,0.0858103,0.189346,-0.56168,-0.605854,-0.72709,0.0963825,1,-0.526206,-0.526206,1,0.242291,1.74663,-0.273812,-0.28689,-0.133881,-0.279773,1,0.67179,0.67179,1,0.259415,0.101865,-0.0895915,-0.00339009,0.175936,-0.421246,0.559719,-0.1253,0.133555,0.336304,-0.650218,0.0225147,0.0616575,-0.126832,-0.15694,-0.268824,-0.666803,-0.310962,-0.196316,1.13496,0.817559,0.492309,-0.00560193
-1905.09,0.941025,0.0280675,7,127,0,1949.78,2.78099,1.5101,1.28535,0.434918,1.38924,1.49087,0.326307,1.08038,1,0.0937367,0.0937367,1,1.00525,1.16552,0.524458,1.54647,0.448565,0.576099,0.13212,0.116568,0.182159,0.44361,1,-0.594662,0.377765,0.059373,-0.594662,1,0.22609,0.179809,0.377765,0.22609,1,0.214805,0.059373,0.179809,0.214805,1,0.672804,1.91991,0.246135,0.139121,0.276345,-0.451047,0.567481,-0.045405,0.884129,0.320271,1,-0.377974,0.199509,-0.377974,1,-0.508909,0.199509,-0.508909,1,0.32512,1.13437,0.671016,0.56249,0.28907,0.593396,0.497982,0.164605,0.386658,1,0.227236,0.0885718,0.227236,1,-0.826276,0.0885718,-0.826276,1,0.0341794,0.353944,0.452302,0.355907,0.52753,0.0978987,0.795287,1,-0.525584,-0.525584,1,1.5161,1.66398,-0.54126,-0.570429,0.0240494,-0.202628,1,0.707662,0.707662,1,0.622242,0.389065,-0.385976,-0.35381,0.185479,-0.129975,1,-0.0560206,-0.0560206,1,1.89387,1.05755,0.0181817,0.0540122,0.205375,-0.507293,0.563137,-0.260675,0.169275,0.368723,-0.619523,0.0459946,0.105251,-0.0206035,-0.0428175,-0.160461,-0.527905,-0.263063,-0.0311708,0.127341,0.0557812,0.522444,-0.0359582
-1906.98,0.997333,0.0280675,7,127,0,1948.85,2.68848,1.58944,1.43489,0.425294,1.6767,0.296938,0.161273,0.0555434,1,0.0978886,0.0978886,1,1.03654,1.0234,0.436317,1.03722,0.294715,0.509872,0.508702,0.700572,-0.500382,0.289589,1,0.345054,0.033799,0.713629,0.345054,1,0.0561103,0.650061,0.033799,0.0561103,1,0.284644,0.713629,0.650061,0.284644,1,0.766113,1.06995,1.18686,0.893696,0.590788,-0.185262,0.70706,-0.994642,0.56347,0.218428,1,-0.55108,-0.445125,-0.55108,1,0.369485,-0.445125,0.369485,1,2.39847,1.34989,0.698089,0.311593,0.342697,0.592037,0.335345,0.734821,-0.220121,1,-0.539444,-0.167518,-0.539444,1,0.194921,-0.167518,0.194921,1,0.0518452,0.821188,2.00504,0.280769,0.492433,0.268245,0.49961,1,-0.147744,-0.147744,1,0.0385129,0.244701,-0.607218,-0.562223,-0.15593,-0.397335,1,0.314595,0.314595,1,0.882329,0.25181,-0.406852,-0.126446,0.231814,-0.1336,1,-0.397444,-0.397444,1,0.859116,0.615365,-0.151074,-0.00803774,0.113635,-0.359036,0.581289,-0.18216,0.121354,0.349339,-0.84026,0.0626418,0.0134765,-0.0481738,-0.0657045,-0.21767,-0.621011,-0.326949,-0.0471411,0.918002,0.364819,0.498726,-0.140535
