lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b_BreachDays.1,b_BreachDays.2,b_BreachDays.3,a_Goby.1,a_Goby.2,a_Goby.3,a_bar_Goby,b_bar_Breach,Rho_Zone.1.1,Rho_Zone.2.1,Rho_Zone.1.2,Rho_Zone.2.2,sigma_Zone.1,sigma_Zone.2,U.1,U.2,U.3,Rho_errors.1.1,Rho_errors.2.1,Rho_errors.1.2,Rho_errors.2.2,sigma_errors.1,sigma_errors.2,beta_BreachDays_sub,beta_Rain,beta_Wind,beta_Year_2,beta_Year,beta_SB_count,beta_SC_count,beta_Temp,beta_DO,beta_SAV,a_Rain,a_Wind,a_BreachDays,a_Temp,a_SAV,a_SC,a_SB,a_DO,beta_Temp_2,beta_Micro,beta_SAV_2,beta_Substrate,beta_Goby_lag,beta_BreachDays_2,k_U_bio,k_U,tau,phi
# Adaptation terminated
# Step size = 0.0583983
# Diagonal elements of inverse mass matrix:
# 0.0103946, 0.00473063, 0.00633397, 0.0160032, 0.0168867, 0.0147183, 0.295669, 0.0399016, 0.337792, 0.188204, 0.83657, 0.392247, 0.346695, 0.392906, 0.0030522, 0.00154442, 0.00154574, 0.00116115, 0.00108417, 0.000676921, 0.00288682, 0.00235218, 0.0107459, 0.0107341, 0.000783789, 0.00133527, 0.00372555, 0.0034233, 0.00314126, 0.00506204, 0.00509779, 0.0140107, 0.028156, 0.0266163, 0.00494132, 0.00132866, 0.00221033, 0.0602154, 0.00728408, 0.00229666, 0.00139273, 1.22195, 1.59186, 0.000406579, 0.00714993
-2063.42,0.964837,0.0583983,6,63,0,2087.53,0.217041,0.37028,0.386396,1.929,2.62388,1.90364,0.1563,0.164479,1,0.587455,0.587455,1,1.29046,0.145424,-0.996493,-0.277048,0.350806,1,-0.04471,-0.04471,1,0.953045,1.02061,0.353284,0.676395,-0.584761,-0.123357,0.175796,0.395384,-0.42232,0.36602,0.546478,0.2097,0.0235257,-0.0568488,-0.0336877,0.0223473,-0.0395691,-0.564442,-0.315946,0.00572624,-0.448044,0.102869,-0.111721,-0.275804,0.0323938,-0.0771,0.126057,0.015416,0.593955,0.454581
-2063.67,0.997522,0.0583983,6,63,0,2086.28,0.276036,0.393443,0.41344,2.28335,2.51958,1.90366,0.44636,0.0872644,1,0.718105,0.718105,1,1.30506,0.247529,-0.33498,0.036042,0.157556,1,-0.0624124,-0.0624124,1,0.953075,1.04378,0.378219,0.670775,-0.607912,-0.157949,0.134025,0.479004,-0.473544,0.359257,0.652248,0.24038,0.043494,0.0128061,0.040194,0.0106437,0.0585972,-0.28407,-0.369511,-0.00396168,-0.508713,0.168044,-0.14929,-0.406305,0.0821733,-0.0410052,0.144413,0.00874993,0.586262,0.680856
-2057.51,0.96154,0.0583983,5,63,1,2082.76,0.330813,0.350501,0.438957,2.29096,2.69352,1.87838,0.0198685,0.320448,1,0.735831,0.735831,1,2.10085,0.069898,-1.07067,0.135697,0.621122,1,0.0332334,0.0332334,1,1.01787,1.00282,0.456947,0.66307,-0.619968,-0.176322,0.094319,0.471524,-0.536287,0.35599,0.585705,0.221823,-0.0349532,0.0222296,-0.00944748,-0.00320632,-0.0179212,-0.421837,-0.231167,0.0233576,-0.528945,0.228893,-0.110512,-0.258758,0.0534768,-0.0627546,0.0634804,0.00437785,0.58254,0.603964
-2051.78,0.97477,0.0583983,6,63,0,2079.59,0.248468,0.208256,0.2758,2.22457,2.78682,2.11905,0.326688,0.233192,1,-0.18576,-0.18576,1,1.50989,0.077339,-0.255915,0.429466,1.16633,1,0.0570182,0.0570182,1,1.0584,1.06492,0.3702,0.714506,-0.587718,-0.236503,0.145272,0.479975,-0.557131,0.340906,0.601697,0.318363,0.0492908,-0.0112719,-0.0141222,-0.0188847,-0.0598695,-0.281183,-0.0488386,0.00049487,-0.517353,0.198388,-0.31039,-0.392636,-0.017551,-0.10995,0.0748704,0.062401,0.589883,0.550817
-2055.26,0.975631,0.0583983,6,63,0,2071.52,0.136089,0.329886,0.428121,2.22312,2.65302,1.88381,0.918791,0.39832,1,0.188808,0.188808,1,1.9036,0.210485,0.585315,-0.333025,0.471948,1,-0.0467662,-0.0467662,1,0.983303,0.926314,0.432362,0.697909,-0.618012,-0.181337,0.172636,0.398918,-0.480658,0.394908,0.481996,0.370357,-0.0394501,-0.0215437,-0.0259364,-0.00592434,0.012997,-0.620414,-0.130277,0.00770156,-0.507813,0.173307,0.159785,-0.342706,0.0409816,-0.0581491,0.0431801,0.0834575,0.598134,0.581039
-2060.73,0.973414,0.0583983,6,127,0,2078.07,0.121297,0.21929,0.236052,2.42226,2.77806,2.19333,-0.200676,0.176534,1,-0.669864,-0.669864,1,2.57386,0.363776,-0.855095,0.531415,0.882768,1,0.0237606,0.0237606,1,0.964613,1.00719,0.382073,0.697072,-0.602901,-0.129007,0.149566,0.246666,-0.44396,0.385546,0.541922,0.45603,-0.0542473,0.00791896,0.00540617,-0.0163027,-0.0482107,-0.261485,-0.137338,-0.0340658,-0.51801,0.12265,0.210635,-0.362912,-0.0121591,-0.0798077,0.179151,0.0400269,0.595447,0.532558
-2064.79,0.996252,0.0583983,6,63,0,2085.07,0.113782,0.205236,0.506213,2.27929,2.88974,2.0514,0.526648,0.0961162,1,-0.0256182,-0.0256182,1,1.73228,0.265913,-0.523551,-1.02196,-0.167764,1,-0.0142716,-0.0142716,1,1.00542,1.01264,0.331884,0.643825,-0.636487,-0.171951,0.161192,0.49571,-0.491475,0.332391,0.520388,0.425128,0.0448833,-0.00209566,0.0421914,0.00690542,-0.0242674,-0.371924,-0.107454,0.040732,-0.493363,0.217201,-0.0126789,-0.427847,0.015959,-0.0793584,0.00688021,0.00803466,0.612689,0.576994
-2076.07,0.981013,0.0583983,6,63,0,2095.13,0.136846,0.20728,0.454936,2.32699,2.66035,2.12516,0.214436,0.484616,1,0.445368,0.445368,1,1.55631,1.29176,-0.244407,-0.633754,0.561842,1,-0.0113492,-0.0113492,1,1.00174,1.05162,0.333745,0.693422,-0.659476,-0.231095,0.164858,0.415195,-0.726182,0.341025,0.551249,0.411984,-0.0403844,0.060938,-0.0543273,0.0318971,0.0321189,-0.383285,-0.340368,0.00250187,-0.524077,0.17643,0.257857,-0.458709,0.0231537,-0.0586303,0.00286981,0.157047,0.607069,0.519504
-2073.72,1,0.0583983,6,63,0,2097.83,0.208175,0.286204,0.500681,2.11773,2.73419,1.88509,0.509604,0.376835,1,-0.41592,-0.41592,1,2.75261,0.170405,-0.839839,-0.189258,0.310529,1,-0.00641074,-0.00641074,1,1.04389,1.0197,0.415426,0.626905,-0.59703,-0.143957,0.13699,0.471212,-0.63621,0.309442,0.6209,0.338182,-0.0910328,0.0506339,0.0491597,-0.025371,0.0362329,-0.570816,0.125219,0.0103845,-0.567992,0.145735,-0.640134,-0.385943,-0.0645677,-0.0616561,0.0156403,0.00127035,0.601999,0.64042
-2069.45,0.989309,0.0583983,6,63,0,2102.76,0.380457,0.296054,0.343343,2.33922,2.62053,2.04594,0.0109537,-0.185026,1,0.546604,0.546604,1,1.91511,0.428949,1.58087,1.47206,1.86518,1,0.0282186,0.0282186,1,0.956288,1.0031,0.376264,0.751868,-0.648998,-0.240795,0.136057,0.373662,-0.522451,0.350978,0.549777,0.271078,0.0799187,-0.047357,-0.0874859,-0.129474,-0.16884,-0.570921,-0.561722,-0.143303,-0.40652,0.149517,-0.120378,-0.254352,0.0993727,-0.152845,0.0881752,0.0671718,0.597371,0.446769
-2066.92,0.985435,0.0583983,6,63,0,2092.94,0.395935,0.31122,0.389724,2.26955,2.71688,2.09088,0.318608,-0.246908,1,0.802859,0.802859,1,1.62003,0.653847,1.71197,1.13499,1.19417,1,0.0162175,0.0162175,1,0.938144,1.01546,0.37012,0.734231,-0.637034,-0.265181,0.127142,0.402201,-0.493371,0.359799,0.53087,0.338295,0.0599476,-0.0497698,-0.117273,-0.184369,-0.250044,-0.688785,-0.424808,-0.117353,-0.457672,0.183541,-0.335186,-0.256684,0.0601553,-0.133139,0.193422,0.10105,0.598407,0.4313
-2062.06,0.956539,0.0583983,6,63,0,2090.29,0.214613,0.243666,0.260191,2.20513,2.59668,1.8837,0.372088,0.194555,1,0.418596,0.418596,1,1.62957,0.2813,1.04662,0.88115,0.967817,1,-0.0457089,-0.0457089,1,1.03947,0.960913,0.379551,0.708225,-0.539323,-0.16502,0.0813613,0.420256,-0.446441,0.38609,0.577501,0.289713,-0.00228959,-0.00174524,-0.0934591,-0.122067,-0.0408035,-0.603538,-0.0767903,-0.172471,-0.528575,0.257523,-0.150951,-0.345056,-0.0404781,-0.0338039,0.0744587,0.113834,0.613111,0.536508
-2067.6,0.97023,0.0583983,6,63,0,2085.12,0.070593,0.175033,0.355112,2.27778,2.68873,1.87685,0.562563,0.0458843,1,0.574341,0.574341,1,2.34103,0.133108,0.1338,0.490418,1.0645,1,0.0139259,0.0139259,1,1.05004,0.897238,0.426046,0.691612,-0.560378,-0.199473,0.101481,0.493021,-0.556908,0.394736,0.574734,0.378333,-0.0463045,0.0595139,-0.138456,-0.0936089,-0.0313622,-0.332323,-0.312271,-0.0610623,-0.535004,0.179373,-0.445779,-0.314286,0.0180021,0.00816279,0.0303362,0.0942805,0.595718,0.512841
-2060.55,0.99908,0.0583983,6,63,0,2087.25,0.112354,0.171321,0.399474,2.13914,2.62402,1.94033,0.956779,0.377876,1,-0.704386,-0.704386,1,1.08192,0.249139,0.775737,0.600272,0.951999,1,-0.00687162,-0.00687162,1,1.10331,0.98245,0.405733,0.725814,-0.589352,-0.203811,0.195664,0.58165,-0.436146,0.402018,0.506748,0.262438,0.0389185,-0.0445137,-0.0117305,-0.0550576,-0.0831093,-0.794402,-0.0415211,-0.0851313,-0.498501,0.158033,0.176442,-0.258164,-0.00586632,-0.0887328,0.12895,0.0522506,0.606382,0.677118
-2062.6,0.997736,0.0583983,6,63,0,2082.3,0.111602,0.226577,0.362841,2.36542,2.7635,2.06897,0.269075,0.111814,1,0.0712443,0.0712443,1,2.30043,0.202253,0.57833,0.266874,0.464246,1,0.0989281,0.0989281,1,0.957826,1.04042,0.392824,0.664372,-0.571021,-0.158503,0.149213,0.289024,-0.487853,0.422037,0.544997,0.371198,0.10106,0.0837957,-0.0792283,-0.0384985,-0.103989,-0.289768,-0.489199,0.00942806,-0.483868,0.218644,-0.305442,-0.450442,-0.0655234,-0.0884098,0.226253,0.10026,0.600858,0.444949
-2064.08,0.983473,0.0583983,6,63,0,2083.66,0.213379,0.192194,0.176084,2.07512,2.6638,2.03202,0.247513,0.160278,1,0.562876,0.562876,1,1.58601,0.0437171,0.116334,1.03732,1.66736,1,-0.0453056,-0.0453056,1,0.979193,0.979704,0.459862,0.69615,-0.610475,-0.0667909,0.115253,0.423545,-0.459484,0.382645,0.501,0.340479,-0.0325051,-0.0469467,-0.065284,-0.102963,-0.0931933,-0.567695,0.119588,-0.171064,-0.491208,0.156882,-0.0775211,-0.374687,-0.00232734,-0.100875,0.0288138,0.0895244,0.597952,0.521721
-2065.59,0.80838,0.0583983,6,63,0,2087.56,0.248499,0.268989,0.531399,2.31946,2.71324,1.94783,1.10494,0.491127,1,-0.176365,-0.176365,1,2.55486,0.744912,-0.0566025,0.079605,0.658459,1,0.0184756,0.0184756,1,1.02359,1.03589,0.355301,0.692606,-0.586612,-0.215899,0.130552,0.410802,-0.454689,0.395142,0.564401,0.363839,-0.033596,0.0598522,-0.0865856,-0.0669469,-0.0519528,-0.318621,-0.343091,0.0509749,-0.452336,0.126679,-0.118739,-0.262834,0.0563831,-0.145135,0.0613475,0.172543,0.599352,0.523433
-2068.67,0.988094,0.0583983,6,63,0,2087.27,0.129724,0.202763,0.366701,2.37214,2.85966,2.2534,-0.498978,0.203362,1,-0.00831909,-0.00831909,1,1.59157,0.0865716,0.0340175,0.166987,0.310047,1,0.0123,0.0123,1,0.996767,0.986411,0.418081,0.628142,-0.612951,-0.270905,0.070316,0.309112,-0.439368,0.377661,0.525943,0.245248,-0.0975293,-0.0861419,-0.0276927,-0.0692465,-0.108476,-0.678355,-0.0788593,-0.167995,-0.522282,0.196718,-0.478151,-0.366188,0.0507041,-0.0884001,1.01684,0.343262,0.599347,0.6366
-2060.56,0.775792,0.0583983,6,63,0,2088.35,0.130275,0.294948,0.35388,2.45524,2.80555,2.1467,0.193604,0.323979,1,-0.318141,-0.318141,1,3.08253,0.23534,0.328594,0.437635,0.741601,1,0.0108691,0.0108691,1,1.00722,0.984744,0.38634,0.659865,-0.553383,-0.320753,0.0618889,0.314874,-0.560648,0.371691,0.607052,0.302752,-0.00498885,-0.12646,-0.121539,-0.0821029,-0.123363,-0.42455,-0.243106,-0.0174043,-0.476212,0.174179,-0.449949,-0.215224,0.0594858,-0.109988,0.149741,0.167232,0.594279,0.564842
-2059.95,0.995519,0.0583983,6,63,0,2086.51,0.259505,0.303892,0.301217,2.42871,2.73719,2.09889,1.211,0.297356,1,0.194672,0.194672,1,1.98126,0.0937668,-0.155472,-0.163832,-0.121341,1,-0.0181722,-0.0181722,1,0.996619,1.01843,0.393266,0.733539,-0.639588,-0.0512515,0.167825,0.3835,-0.669108,0.383223,0.525793,0.454916,-0.0240805,0.133862,0.111804,0.0992266,0.132179,-0.309569,-0.00318372,0.201497,-0.491879,0.196963,0.236652,-0.561015,-0.0486515,-0.115923,0.638797,0.831037,0.602274,0.48365
-2064.1,0.705169,0.0583983,6,63,0,2089.45,0.215716,0.247441,0.296685,2.32477,2.58205,2.09839,1.20196,0.261006,1,-0.232715,-0.232715,1,1.85178,0.053085,-0.332511,-0.279054,-0.0598981,1,-0.0627968,-0.0627968,1,0.985324,0.968002,0.376564,0.72864,-0.644908,-0.0537089,0.146591,0.395212,-0.616742,0.394058,0.511512,0.507595,-0.0357248,0.108926,0.0773373,0.0637286,0.124279,-0.264763,-0.029594,0.162103,-0.512911,0.173248,0.320585,-0.582533,-0.034839,-0.120247,0.737849,0.399946,0.606717,0.55428
-2054.67,0.939725,0.0583983,6,63,0,2084.73,0.269579,0.295116,0.298517,2.35789,2.89778,2.02968,0.605975,0.276639,1,0.381669,0.381669,1,2.06863,0.0422565,-0.816908,-0.651627,-0.000716003,1,0.0384217,0.0384217,1,1.02838,1.03127,0.444242,0.713169,-0.606634,-0.0908835,0.229418,0.392538,-0.621178,0.392404,0.488283,0.369747,-0.102333,0.0430363,0.0314684,0.048398,0.0720666,-0.173701,-0.115398,4.30756e-05,-0.474947,0.0980962,-0.161372,-0.377826,0.0185636,-0.142435,0.18182,0.0517416,0.611821,0.545049
-2064.73,0.982579,0.0583983,6,63,0,2087.71,0.0792899,0.29556,0.444935,2.40399,2.6667,2.1745,0.736671,0.192493,1,0.186887,0.186887,1,1.50837,0.418069,-0.294958,-0.450062,0.0445189,1,0.0618793,0.0618793,1,1.00037,1.00312,0.350575,0.700189,-0.580713,-0.237302,0.0140931,0.311418,-0.317542,0.368405,0.526761,0.393837,0.0477924,0.0089044,0.0229521,0.0228261,0.0736248,-0.33026,-0.0155567,0.0618983,-0.494858,0.208568,-0.133834,-0.615315,0.0245528,-0.0155402,0.221456,0.181437,0.604309,0.358082
-2062.46,0.981558,0.0583983,6,63,0,2086.74,0.206053,0.322582,0.424196,2.23907,2.85086,2.01219,0.149889,0.303935,1,0.430856,0.430856,1,2.39104,0.133318,-0.569977,-0.562701,0.106342,1,-0.081799,-0.081799,1,0.971953,1.05115,0.461323,0.727069,-0.575873,-0.081913,0.231921,0.316972,-0.609016,0.431356,0.543801,0.398543,-0.0976479,0.0299903,0.0324884,0.0502728,0.0503519,-0.256342,-0.0475899,0.0428929,-0.551043,0.161271,-0.133978,-0.210368,0.000863274,-0.120683,0.119115,0.0722546,0.597891,0.739444
-2054.36,0.989934,0.0583983,6,63,0,2083.19,0.309968,0.273916,0.316158,2.16736,2.81939,2.10244,0.357671,0.227781,1,0.725238,0.725238,1,1.23008,0.0719909,-0.838373,-1.27983,0.410996,1,-0.035994,-0.035994,1,1.00371,1.03504,0.399397,0.67599,-0.565123,-0.10903,0.191695,0.310271,-0.648089,0.399859,0.513582,0.427308,-0.114327,0.0219132,0.0266997,0.00541363,0.050508,-0.496742,-0.0235021,0.00752334,-0.526403,0.164382,-0.243979,-0.391169,0.0636953,-0.120159,0.0551544,0.0381637,0.594441,0.629855
-2061.81,0.963784,0.0583983,6,63,0,2081.51,0.00894665,0.224527,0.308141,2.24539,2.59163,1.92543,0.229137,0.270534,1,-0.332414,-0.332414,1,3.1254,0.161096,-0.692985,0.221915,0.0581401,1,-0.0951474,-0.0951474,1,1.05666,0.990126,0.351842,0.694649,-0.620782,-0.212907,0.141874,0.406022,-0.567691,0.345183,0.490964,0.392385,0.154856,-0.0503357,0.0320214,0.0383391,0.0240561,-0.393067,-0.180048,-0.00719573,-0.46487,0.162685,0.186269,-0.214444,0.0129191,-0.113133,0.182741,0.0799849,0.585831,0.645553
-2057.25,0.991961,0.0583983,6,63,0,2075.91,0.39333,0.312651,0.442725,2.19078,2.6002,2.05436,0.378449,0.190407,1,0.202735,0.202735,1,1.20432,0.234018,-0.683673,-0.214892,0.480006,1,0.0859394,0.0859394,1,0.953096,1.03687,0.421439,0.696279,-0.585707,-0.0873126,0.13169,0.378268,-0.498821,0.36796,0.569041,0.274017,-0.143345,0.0285785,0.0130383,0.0423222,0.0273339,-0.472661,-0.136876,0.006734,-0.519955,0.163546,-0.272299,-0.347289,0.0125041,-0.0635261,0.0552163,0.102019,0.606504,0.492233
-2057.82,0.998275,0.0583983,6,63,0,2074.52,0.0399545,0.35479,0.550658,2.22515,2.76839,1.9051,1.20041,0.292156,1,0.358683,0.358683,1,1.40846,0.246257,-0.063763,0.335224,0.437779,1,0.0711939,0.0711939,1,1.01188,0.989608,0.385307,0.708776,-0.599966,-0.199548,0.0958472,0.459516,-0.516149,0.342853,0.542487,0.411551,0.0456087,-0.0877012,-0.077098,-0.0852021,-0.152226,-0.507189,-0.133125,-0.0664691,-0.458029,0.142135,-0.358748,-0.287646,-0.019958,-0.151045,0.357554,0.216055,0.595804,0.586828
-2062.55,0.99888,0.0583983,6,63,0,2078.81,0.232971,0.166421,0.436463,2.20363,2.68443,2.1657,1.06847,-0.0046428,1,0.0711786,0.0711786,1,0.806113,0.373838,-0.422208,0.248361,0.654299,1,0.0713144,0.0713144,1,0.939962,1.0768,0.344919,0.693294,-0.647808,-0.211354,0.150512,0.433152,-0.582539,0.387666,0.531129,0.310037,-0.041714,0.0262044,-0.00633175,-0.00579114,-0.0392229,-0.594201,-0.346849,-0.00640106,-0.547068,0.14406,0.0560889,-0.282039,0.0546928,-0.0417487,0.169048,0.0444706,0.612232,0.629238
-2056.41,0.996373,0.0583983,6,63,0,2078.95,0.162745,0.278883,0.407708,2.19478,2.67123,1.793,0.522565,0.0820304,1,0.712038,0.712038,1,2.22094,0.180215,-0.234251,-0.10282,0.474769,1,-0.0683758,-0.0683758,1,1.03246,1.02122,0.431611,0.715564,-0.561202,-0.0956987,0.0737579,0.339661,-0.586548,0.36324,0.519501,0.468828,0.00888834,-0.0113016,-0.0225545,-0.0436543,-0.0119195,-0.391842,0.0595931,-0.021826,-0.476678,0.176947,-0.383859,-0.362216,-0.0148455,-0.0579997,0.143267,0.118636,0.610256,0.50676
-2057.37,0.987618,0.0583983,6,63,0,2078.37,0.190677,0.2343,0.28029,2.29395,2.73499,2.27225,0.774136,0.0755368,1,0.147187,0.147187,1,1.4241,0.132172,-0.129796,-0.279051,-0.0180169,1,-0.0728381,-0.0728381,1,1.01642,1.00634,0.392292,0.707054,-0.644601,-0.187471,0.146493,0.417641,-0.796641,0.385927,0.534892,0.362672,0.0283404,0.0811007,0.0101332,0.0292606,0.0925843,-0.435574,-0.151501,0.00988807,-0.417701,0.204454,0.194606,-0.39071,0.0352396,-0.0573405,0.531147,0.153511,0.597697,0.48072
-2058.47,0.95686,0.0583983,6,63,0,2087.28,0.196248,0.24405,0.337601,2.25539,2.69614,2.27266,0.517386,0.130892,1,0.302687,0.302687,1,1.20585,0.150003,-0.342707,0.0337237,-0.0396913,1,-0.0766737,-0.0766737,1,1.01231,1.02276,0.400756,0.71769,-0.65543,-0.190174,0.186998,0.391211,-0.832277,0.395131,0.531622,0.378483,0.0108506,0.0660964,0.00694355,0.054098,0.0592667,-0.36519,-0.0853787,-0.00256564,-0.436041,0.194556,0.0714616,-0.386696,0.0106277,-0.0656446,0.437426,0.298627,0.596811,0.50091
-2064.51,0.997453,0.0583983,6,63,0,2081.16,-0.00825224,0.265249,0.449688,2.21896,2.5863,1.72718,0.127831,0.132662,1,0.39098,0.39098,1,2.74238,0.212265,-0.627641,0.0151466,0.914293,1,0.0187556,0.0187556,1,1.01912,0.974188,0.407832,0.654048,-0.575064,-0.145268,0.118848,0.487536,-0.175423,0.338096,0.553265,0.337928,-0.0054322,-0.0852078,-0.0294081,0.0102447,-0.0312117,-0.490299,-0.0933714,-0.0287649,-0.561654,0.181152,0.0901414,-0.367291,0.0226591,-0.0879106,0.0874932,0.00519855,0.607623,0.640339
-2069.08,0.975768,0.0583983,6,63,0,2093.22,0.365496,0.238512,0.516753,2.17944,2.73283,2.23823,0.496324,0.326989,1,-0.265398,-0.265398,1,1.53355,0.244493,-0.353919,-0.275307,-0.114044,1,-0.0673821,-0.0673821,1,0.997204,1.02449,0.385952,0.747283,-0.613139,-0.214407,0.236527,0.500313,-0.936744,0.411066,0.540097,0.351666,0.0678167,0.0794887,0.0960455,0.0706713,8.91582e-05,-0.334595,-0.166152,0.0776346,-0.4928,0.17546,-0.157148,-0.276587,-0.128781,-0.0311087,0.224378,0.269219,0.589678,0.347801
-2067.6,0.983457,0.0583983,6,63,0,2087.66,0.0589759,0.262746,0.374552,2.40296,2.81502,1.88195,1.87505,0.137466,1,-0.268601,-0.268601,1,0.703136,0.156469,-1.74608,-0.885821,-0.590099,1,-0.0161941,-0.0161941,1,0.992926,0.979575,0.387414,0.673187,-0.574795,-0.164373,0.107021,0.455784,-0.268642,0.357096,0.549179,0.331191,-0.0269895,-0.0731629,0.0627936,0.113483,0.194514,-0.233874,0.0842561,0.0855103,-0.522517,0.218587,-0.00528928,-0.59553,0.0813765,-0.124573,0.207052,0.0795814,0.5933,0.713696
-2064.43,0.996901,0.0583983,6,63,0,2094.44,-0.0288438,0.122619,0.238309,2.09611,2.51558,2.00139,0.810731,0.289125,1,-0.499466,-0.499466,1,0.93175,0.267023,-0.9609,-0.614918,-0.50504,1,-0.0481115,-0.0481115,1,0.976477,0.943718,0.413579,0.643771,-0.571647,-0.0985324,0.120245,0.460838,-0.558712,0.428543,0.576721,0.234367,0.0025449,-0.0383696,0.13517,0.0841243,0.15903,-0.295305,0.180122,0.109343,-0.509709,0.196756,-0.600211,-0.246462,0.0334799,-0.0543398,0.279732,0.17438,0.58387,0.507415
-2056.82,0.909905,0.0583983,6,63,0,2085.15,0.157653,0.255965,0.457988,2.14381,2.76268,1.9833,0.572832,0.149309,1,0.336644,0.336644,1,2.02268,0.133761,-0.411716,-0.682392,-0.262402,1,0.0835975,0.0835975,1,0.988651,1.0699,0.368648,0.71089,-0.605398,-0.173029,0.234519,0.619515,-0.644251,0.379118,0.50536,0.421652,-0.0740276,0.0516549,0.0728134,0.119632,0.214907,-0.239775,0.0674609,0.0900047,-0.53571,0.162865,0.168006,-0.460762,-0.0181857,-0.0796199,0.376976,0.208027,0.611325,0.511123
-2059.14,0.990871,0.0583983,6,63,0,2077.57,0.168813,0.205515,0.172378,2.35197,2.69574,2.07005,0.545789,0.248922,1,-0.539535,-0.539535,1,2.24146,0.0629806,-1.1968,-0.634022,-0.319212,1,-0.0347302,-0.0347302,1,1.10456,0.956232,0.398769,0.690996,-0.596319,-0.229484,0.100673,0.362732,-0.44623,0.400266,0.508364,0.344189,0.131092,-0.024256,0.100003,0.139591,0.110758,-0.267848,-0.00419265,0.0718254,-0.513794,0.217939,-0.445709,-0.298059,-0.0607766,-0.0806992,0.132783,0.111283,0.585906,0.599311
-2067.03,0.941802,0.0583983,6,63,0,2082.9,0.150489,0.351252,0.49713,2.37035,2.82924,2.14032,0.743238,-0.0450062,1,0.712351,0.712351,1,2.62252,0.827532,0.343663,-0.282484,1.06019,1,0.0181945,0.0181945,1,0.922405,1.0634,0.39313,0.709247,-0.571405,-0.13643,0.161039,0.420064,-0.698765,0.341046,0.509964,0.404983,-0.134163,0.00541299,-0.0033638,0.0337277,-0.0106128,-0.380935,-0.296715,-0.0337056,-0.477471,0.113998,0.256616,-0.443267,0.0556252,-0.125387,0.0351892,0.0821468,0.609412,0.5402
-2066.54,0.995324,0.0583983,6,63,0,2095.59,0.184705,0.214942,0.288811,2.34398,2.82147,2.10701,-0.0365577,-0.333181,1,0.485219,0.485219,1,1.88273,0.49575,0.345763,-0.438005,0.491573,1,-0.0036817,-0.0036817,1,1.10898,0.995162,0.423405,0.720412,-0.586381,-0.22888,0.129546,0.426151,-0.497989,0.436228,0.543184,0.274182,0.0606607,-0.043721,0.0499534,0.00809406,-0.0187421,-0.394938,-0.00557701,-0.0500672,-0.553335,0.196841,-0.813843,-0.377436,-0.0452029,-0.0930682,0.0683282,0.0953877,0.597577,0.748999
-2063.87,0.972481,0.0583983,6,63,0,2092.25,0.31481,0.354924,0.492271,2.28987,2.81947,2.10712,1.38419,0.0917732,1,0.339809,0.339809,1,1.17887,0.54417,-1.58957,0.539958,1.14366,1,0.0615599,0.0615599,1,1.01492,0.974503,0.379795,0.682433,-0.576265,-0.107809,0.162477,0.430588,-0.663857,0.375125,0.526934,0.360439,-0.0510819,-0.00179357,-0.0353015,0.00669173,0.0174237,-0.251976,-0.234559,0.0586557,-0.492219,0.126252,0.0136267,-0.517845,0.0458015,-0.110589,0.00698536,0.015794,0.617762,0.624883
-2065.95,0.989996,0.0583983,6,63,0,2091.33,0.0018489,0.331822,0.394486,2.34788,2.77813,2.09633,0.557892,0.0252584,1,0.19591,0.19591,1,1.4393,0.522735,1.3936,0.272439,-0.437091,1,-0.0467101,-0.0467101,1,0.993331,0.972719,0.372876,0.691518,-0.598693,-0.115836,0.129052,0.149411,-0.602404,0.378732,0.518505,0.491833,-0.051755,0.0216772,0.0381864,0.00431784,-0.0181382,-0.424526,0.0928562,-0.0530123,-0.506145,0.0838936,0.180474,-0.301174,0.0208924,-0.0512591,0.0217927,0.00588619,0.613136,0.572862
-2055.84,0.986705,0.0583983,6,63,0,2086.44,0.147373,0.21754,0.295009,2.31237,2.82035,2.15414,0.12656,0.105055,1,0.464864,0.464864,1,2.89048,0.100979,-0.959389,-0.620088,0.588831,1,-0.0145595,-0.0145595,1,1.00082,1.00249,0.403674,0.732376,-0.60618,-0.23052,0.141061,0.411401,-0.470787,0.365399,0.546674,0.378671,-0.00882151,-0.028233,-0.00312549,0.0744009,-0.0118179,-0.534277,-0.326984,0.086272,-0.550288,0.215294,-0.0308302,-0.383628,0.0494194,-0.105763,0.0275109,0.0912945,0.610542,0.639794
-2063.08,0.993607,0.0583983,6,63,0,2081.84,0.294276,0.3334,0.431865,2.14663,2.63553,2.3059,0.986239,0.523216,1,-0.785311,-0.785311,1,1.78863,0.256716,-0.715416,-0.62424,-0.768641,1,0.00628924,0.00628924,1,0.997763,0.995807,0.388679,0.669193,-0.572372,-0.178086,0.11624,0.437563,-0.631263,0.352917,0.548713,0.326855,0.0124407,0.0291347,-0.0479735,0.0379394,0.114487,-0.0774217,0.0744705,0.0438303,-0.448991,0.122328,-0.174926,-0.405954,-0.0423182,-0.0971663,0.208489,0.0161169,0.582657,0.489764
